IMF-1,IMF-2,IMF-3,IMF-4
7.64664497974758,-0.369630971067178,-1.05192324555483,-0.0852504857068934
7.64787452725641,-0.426959336247892,-1.11052335868411,-0.178425523419612
7.64971735096034,-0.48218843337357,-1.14843487393773,-0.266612146996729
7.65219582657474,-0.535076887338187,-1.16478231429738,-0.341153938124148
7.65533115910271,-0.585398561549597,-1.15913674685978,-0.394033107430359
7.65914331578091,-0.63294359604612,-1.13152493463347,-0.418613880445386
7.66365096593016,-0.677519321281436,-1.08242835799215,-0.41029863530602
7.66887142698164,-0.718951044271128,-1.01277222651473,-0.367037545070672
7.6748206155933,-0.757082704712332,-0.923904832807895,-0.289642937484198
7.68151300633343,-0.791777394870277,-0.817567812003615,-0.181874428083721
7.68896160352529,-0.822917734581906,-0.695858067860435,-0.0502790046943149
7.69717792635727,-0.850406101660263,-0.561182316818116,0.0962097619305754
7.7061720030622,-0.874164725709619,-0.416205363991109,0.246888980430388
7.7159523730065,-0.894135651754275,-0.263793345282181,0.390077013592748
7.72652609491458,-0.910280582187872,-0.106953260952055,0.514018483117989
7.73789875912,-0.922580607028523,0.0512298179942214,0.607833520359214
7.75007450327016,-0.931035831448682,0.207656470823287,0.66243524286259
7.76305602923296,-0.935664912078456,0.359276186810083,0.671339669866277
7.7768446175455,-0.936504515251531,0.503148819730188,0.631298729746473
7.79144013790749,-0.933608706983501,0.636502974364177,0.542699287134687
7.80684105688538,-0.927048280088363,0.756790171002846,0.409688349830418
7.82304444423122,-0.91691002252643,0.861733760238241,0.240005503889604
7.84004597875474,-0.90329593095671,0.949371701864525,0.0445265579852017
7.85783995520431,-0.886322372524633,1.01809247660333,-0.16345445021318
7.87641929170498,-0.866119200014141,1.0666635589519,-0.369156188964498
7.89577553600665,-0.84282882663583,1.09425204507073,-0.557387050449791
7.91589887173148,-0.816605262517878,1.10043720279445,-0.713688130494603
7.93677812744303,-0.787613112457627,1.08521487851521,-0.825454857448767
7.95840079026176,-0.756026535861216,1.04899385114456,-0.882949535972417
7.98075302451426,-0.722028171814253,0.99258436805878,-0.880123572117729
8.00381969559179,-0.685808033290318,0.917179232256401,-0.81518117185929
8.02758439912989,-0.647562375311803,0.824327931705642,-0.690834937809051
8.05202949484406,-0.607492543463934,0.715904408839731,-0.514226651583578
8.07713614537009,-0.565803808569846,0.594069163223354,-0.296511884694593
8.10288436142437,-0.522704192961775,0.461226459943449,-0.0521329809865599
8.12925305234042,-0.478403297442441,0.319977475562476,0.202170617204077
8.15622007998851,-0.433111140098732,0.173070260149318,0.448544712987023
8.18376231584211,-0.387037016515747,0.0233474312194682,0.669309475102264
8.21185570055704,-0.340388391674189,-0.126307463739513,0.848259931629076
8.2404753045436,-0.293369834996932,-0.273023972478173,0.971880142627976
8.2695953877682,-0.246182010099457,-0.413998211484322,1.03037854470707
8.29918945610624,-0.199020731049607,-0.546544864556436,1.01846430316598
8.32923031344658,-0.15207609331352,-0.668146806502011,0.935803125741697
8.35969010948138,-0.105531684900869,-0.776501488503136,0.78711449422378
8.39054038302279,-0.0595638814172624,-0.869563271781773,0.581898883114708
8.42175210157641,-0.0143412256616678,-0.945580957412272,0.333811238104521
8.45329569957493,0.0299761114168824,-1.00312983340383,0.0597236614056172
8.48514111669015,0.0732367919074277,-1.04113765058957,-0.221456158317965
8.51725783760573,0.115298698845191,-1.05890404052837,-0.490125533232171
8.54961493545315,0.156029257123164,-1.05611300053487,-0.727388773731428
8.58218111892723,0.195305691548101,-1.03283819683568,-0.916417915577005
8.61492478322717,0.233015226659357,-0.98954096665099,-1.04367210571987
8.64781406598294,0.269055234402778,-0.927061033342925,-1.09988568252036
8.68081690844651,0.303333334833201,-0.846600087448074,-1.08075183819961
8.71390112354712,0.335767456360648,-0.749698522383716,-0.987251071359016
8.74703447206082,0.3662858610017,-0.638205749753189,-0.825599749565622
8.78018474654272,0.394827137113368,-0.514244651849394,-0.606822037400638
8.8133198618587,0.421340159928335,-0.38017085115043,-0.345976097002093
8.84640795134808,0.445784019294842,-0.238527584475984,-0.0610907642348991
8.87941746649528,0.468127911648246,-0.0919970633427078,0.228110032955784
8.91231727720112,0.488350991621166,0.056650723479414,0.501602571857692
8.94507677090128,0.506442179772578,0.204610758523397,0.740477425093661
8.9776659480703,0.522399922128559,0.349096257442211,0.928270502973267
9.01005551077074,0.536231896712814,0.48739139803009,1.05211576848045
9.04221694329817,0.547954666107335,0.616902490152558,1.10363784291848
9.07412258552288,0.557593278098045,0.735206600451401,1.07952208203656
9.10574569932317,0.565180817108589,0.840096702566236,0.981723437795409
9.1370605281741,0.570757909307572,0.929622497916305,0.817301742238319
9.16804234877872,0.574372183383372,1.00212614165602,0.597898000296794
9.19866751294862,0.576077688950642,1.05627221401495,0.338891886291043
9.22891348002939,0.575934278125553,1.09107139979457,0.0583030587486232
9.25875884175957,0.57400695873653,1.10589746982756,-0.224483459259917
9.28818334121136,0.570365227926752,1.10049729178324,-0.490075961382646
9.31716788679289,0.565082394156638,1.07499373289673,-0.720422059752303
9.34569456035948,0.558234893249969,1.02988145129382,-0.900047399487345
9.37374661934602,0.549901605172453,0.966015709500836,-1.01710133413794
9.40130849348424,0.540163179152416,0.884594476748597,-1.06413864342601
9.42836577718158,0.52910137531526,0.787134212652728,-1.03858601803835
9.45490521804762,0.516798429966797,0.675439839942119,-0.94286499899483
9.48091470050013,0.503336449422384,0.551569516995634,-0.784167636491543
9.50638322444921,0.488796838261093,0.417794915941476,-0.573905533703442
9.53130088001499,0.473259768759188,0.276557793236483,-0.326875440216913
9.55565881895922,0.456803697425755,0.13042370329231,-0.0602036058419667
9.5794492230749,0.439504933291622,-0.0179662476643381,0.207854578149034
9.60266526919007,0.421437261072379,-0.165944680960904,0.459174446853076
9.62530109020008,0.402671621310359,-0.310867318698595,0.67699368752448
9.64735173253639,0.383275850146314,-0.450161514071253,0.847031595309959
9.66881311075913,0.363314481043855,-0.581373023272285,0.958421222525471
9.68968195991972,0.342848609909053,-0.70221014287047,1.00439405133305
9.70995578552322,0.321935823179934,-0.810584393821995,0.982675038668438
9.72963281043378,0.300630187146334,-0.904647005317483,0.895566596431959
9.74871191912264,0.278982297507293,-0.982820535317505,0.749721783180022
9.76719259999291,0.257039388218016,-1.04382506199348,0.555628163042679
9.7850748871393,0.234845499001505,-1.08669848885774,0.326842986585979
9.80235930265953,0.212441700113078,-1.11081062592592,0.0790362970197528
9.81904680056251,0.189866372305188,-1.11587083600726,-0.171089738373826
9.83513871415828,0.167155540320026,-1.10192916561396,-0.406930206038658
9.85063670928007,0.144343257953058,-1.06937101357578,-0.613078956169847
9.86554274513639,0.121462040880688,-1.01890552556576,-0.776329361848481
9.87985904340277,0.0985433406284281,-0.951548035277798,-0.886509935787538
9.89358806591753,0.075618051302908,-0.868596996962511,-0.937102979219841
9.90673249983777,0.0527170376461638,-0.771605968751831,-0.925610110701467
9.91929524800823,0.0298716708441309,-0.66235130559613,-0.853646153304007
9.93127942320443,0.0071143594259948,-0.542796299406904,-0.726761209259961
9.942688345867,-0.0155209359557463,-0.415052563496355,-0.554008592330825
9.95352554583159,-0.0379982135762364,-0.281339498509914,-0.347292468369085
9.96379476877784,-0.0602789767002159,-0.143942698652038,-0.120542573563652
9.97349998607766,-0.0823218260897052,-0.0051721618679147,0.111226554169778
9.9826454056056,-0.104082111250794,0.132678849773418,0.332908334197712
9.99123548296566,-0.125511649546935,0.267373495624566,0.530283609381897
9.99927493347147,-0.146558520217518,0.396768843313492,0.690923992164223
10.0067687436076,-0.167166941295257,0.518850483812185,0.804962666075354
10.0137221801625,-0.187277237008752,0.631763688762565,0.865686046345742
10.0201407944542,-0.206825902661651,0.733840623307437,0.869912229184521
10.0260304197723,-0.225745771042174,0.823623238675019,0.818136514826358
10.0313971633666,-0.243966278259659,0.899881588653927,0.714439516075109
10.0362473950074,-0.261413824062393,0.961627430470174,0.566168467721539
10.0405877325444,-0.278012222243526,1.00812307947955,0.383416394292924
10.0444250216362,-0.293683239283442,1.03888558818513,0.178335942792477
10.0477663086614,-0.30834721543788,1.05368642165639,-0.0356657332757458
10.0506188081792,-0.321923757644746,1.05254689396984,-0.244798169991639
10.05298986644,-0.334332491702247,1.03572970613588,-0.435768941151373
10.0548869230405,-0.345493859268105,1.00372698660158,-0.596619690461625
10.0563174728846,-0.355329944572877,0.957245278307297,-0.717465246861916
10.0572890287485,-0.363765317879343,0.897187939584795,-0.791091181260955
10.0578090845312,-0.370727883085326,0.824635436449389,-0.81337471201537
10.0578850812689,-0.376149714868981,0.740824002744361,-0.783505371723108
10.0575243756294,-0.379967874211123,0.647123124178463,-0.703994590585089
10.0567342106554,-0.382125191876141,0.545012274507075,-0.580476529563259
10.0555216907752,-0.382571007711262,0.436057298893993,-0.421315314770512
10.0538937614473,-0.381261856886857,0.321886793901229,-0.237045538819047
10.0518571928531,-0.378162096879839,0.204168784980142,-0.0396828150506291
10.0494185680103,-0.373244469443187,0.0845879556616603,0.158051272365764
10.0465842753179,-0.366490593893427,-0.0351763646270476,0.343540697366912
10.0433605034293,-0.357891392184335,-0.153471293206244,0.505072120229312
10.0397532362289,-0.347447447607686,-0.268690443024613,0.632568091711976
10.0357682452498,-0.335169299954147,-0.379292832074082,0.718211165463032
10.0314110793223,-0.321077676897888,-0.483820573285592,0.75692082606602
10.0266870537959,-0.305203658071169,-0.580915273233004,0.746654481573448
10.0216012414322,-0.287588768721899,-0.669333075317934,0.688514795275176
10.0161584663399,-0.268285001401738,-0.747958287276294,0.586657680399949
10.0103633001235,-0.247354767485195,-0.815815534826218,0.448007634846354
10.0042200605501,-0.224870779566614,-0.872080376648994,0.281799025448693
9.99773281274429,-0.200915866461441,-0.91608830849964,0.0989727196298781
9.9909053725382,-0.175582723175787,-0.947342075918652,-0.0885335428700318
9.98374131176637,-0.148973597952943,-0.965517206119665,-0.268555993204273
9.97624396579762,-0.121199917622327,-0.970465662075224,-0.429487955772269
9.96841644491534,-0.0923818506977334,-0.962217517216165,-0.561025444982779
9.96026164937422,-0.06264780970137,-0.940980554544704,-0.65482767384078
9.95178228734885,-0.0321338947857407,-0.907137703662226,-0.705050148229508
9.94298089659085,-0.0009832785241677,-0.861242242051791,-0.708715957367969
9.93385987123306,0.030654469187043,-0.804010708660525,-0.665901054209752
9.92442149512872,0.0626241168596733,-0.736313508812228,-0.579721140444444
9.91466798218216,0.0947655667351458,-0.65916322948022,-0.456120502307316
9.90460152284115,0.126914706230633,-0.573700730583786,-0.303475981379572
9.8942243353011,0.158904310507696,-0.481179127527436,-0.132041378774537
9.88353872051697,0.190564991219222,-0.382945830045621,0.0467318166475241
9.87254712085427,0.221726186876376,-0.280422852561565,0.220953126065526
9.86125218289185,0.252217190409017,-0.175085661084146,0.379081408454365
9.84965682376286,0.281868207277887,-0.0684408718607316,0.510690696929517
9.83776430070679,0.310511436800885,0.037996839120362,0.607162532111465
9.82557828354639,0.337982168234197,0.142728218720554,0.662258306173862
9.81310292705697,0.364119878811242,0.244292880980745,0.67253282207064
9.80034293965651,0.388769319759495,0.34129226415649,0.637560675513602
9.78730364665788,0.411781578698021,0.432411649269669,0.559959520466979
9.7739910477849,0.433015109144067,0.516440798845644,0.445207952257548
9.76041186766597,0.452336717430135,0.592292792784511,0.301269706411771
9.74657359886403,0.469622499214314,0.659020670752297,0.138049172950491
9.73248453818631,0.484758720174829,0.715831534134839,-0.0332850708121609
9.71815381781859,0.497642637221095,0.762097812480576,-0.201062741001451
9.70359143273666,0.508183256778834,0.79736545686159,-0.353908226212866
9.6888082633085,0.516302023790203,0.821358882777935,-0.481516185756879
9.6738160912834,0.521933434582649,0.833982554235759,-0.575352911005585
9.65862761020307,0.52502557080574,0.835319179439611,-0.629234949911177
9.64325643161496,0.525540552586049,0.82562456536402,-0.63974488438003
9.62771708597423,0.523454906373826,0.805319250577656,-0.606455410064794
9.61202501687294,0.518759843125926,0.774977109707661,-0.531946207504638
9.5961965694105,0.51146144577106,0.735311197380817,-0.421612577431256
9.5802489737116,0.501580765781643,0.687157165170866,-0.283279428260225
9.56420032423091,0.489153828576113,0.631454641572484,-0.126647905779192
9.54806955527568,0.474231547391714,0.56922701211781,0.0373862455874706
9.53187641385186,0.456879546000593,0.501560074036485,0.197494462184426
9.51564142957143,0.437177888761586,0.429580062231724,0.342703533458983
9.49938587958229,0.415220714205314,0.354431553210927,0.463154641320217
9.48313174636418,0.39111576853619,0.277255754719954,0.550779950371414
9.466901667266,0.364983837570407,0.199169680363154,0.599849474862672
9.45071887495655,0.336958077370908,0.12124668724145,0.607350378271392
9.43460712983313,0.307183247621024,0.0444988230872326,0.573172990717461
9.41859064588822,0.27581485380714,-0.0301386171609971,0.500091759302363
9.40269401131572,0.243018205312693,-0.101819985481547,0.393544055336932
9.38694210692965,0.208967399557484,-0.169799354769778,0.261224178135149
9.37136002408816,0.173844241196901,-0.233437585643596,0.112522957403674
9.35597298338929,0.137837104959516,-0.2922062893478,-0.0421458704020567
9.340806253424,0.101139748476424,-0.345688686591453,-0.19208362242793
9.32588506955021,0.063950082666344,-0.393577455252846,-0.32705595162128
9.31123455522343,0.0264689107515935,-0.435669748282989,-0.438000174499989
9.2968796466166,-0.0111013549189231,-0.471859653628129,-0.517640971828447
9.28284502082374,-0.0485579895813447,-0.502128449341372,-0.560971947316636
9.26915502825928,-0.0856992572531688,-0.526533076566177,-0.565570681225991
9.25583362915032,-0.122325708158702,-0.545193310602715,-0.531727289585353
9.24290433482178,-0.158241463169901,-0.558278150109937,-0.462380159671642
9.23039015440144,-0.193255476253552,-0.565991968505333,-0.362866467572313
9.21831354617584,-0.22718276779419,-0.568560979100906,-0.240508269573114
9.20669637292824,-0.259845621674178,-0.566220551177212,-0.104066431462268
9.19555986163619,-0.291074737805605,-0.559203878880068,0.0368963974321259
9.18492456776156,-0.320710332125933,-0.547732452787077,0.172696757838459
9.17481034469895,-0.348603176120599,-0.532008714752556,0.294206012955588
9.16523631749277,-0.374615570275277,-0.512211195048158,0.393472694904978
9.15622085915127,-0.398622247369898,-0.4884923352603,0.464248434251152
9.14778156801662,-0.420511201660553,-0.460979092883936,0.502382209159477
9.13993524533007,-0.440184439248538,-0.429776308345147,0.506057930406132
9.13269787200602,-0.457558645061304,-0.394972698647327,0.475862256162139
9.12608458196715,-0.472565763548041,-0.356649228792896,0.414682091110272
9.12010963061221,-0.485153487912948,-0.314889499961172,0.327443530141053
9.11478636173259,-0.495285646087502,-0.269791686772496,0.220715145362124
9.11012717850701,-0.502942468859725,-0.221481470702328,0.102207664531046
9.10614351995864,-0.508120731885253,-0.170125363245806,-0.0197913900033428
9.10284584113301,-0.510833768856328,-0.115943780179651,-0.137006027839708
9.10024359529444,-0.511111354469719,-0.0592232131759013,-0.241740675987605
9.09834521909019,-0.508999453749841,-0.0003268490568272,-0.327389983355042
9.09715812224345,-0.504559834787871,0.0602969814179517,-0.388855479230228
9.09668868194835,-0.497869545262139,0.122109084053701,-0.422842899487602
9.09694224112456,-0.489020256094005,0.184476888542664,-0.428023505872111
9.09792310986439,-0.478117477020961,0.246675521052564,-0.405053099831187
9.09963456944319,-0.465279650253593,0.307892724842867,-0.356452873161882
9.1020788780844,-0.450637129793891,0.367237762807955,-0.286365966707442
9.10525727944126,-0.434331052918067,0.423754300636914,-0.200211929183001
9.10917001789571,-0.416512108067431,0.476437129502419,-0.104267627612313
9.11381636222793,-0.397339208732607,0.524252436263393,-0.0052071858216457
9.11919463480164,-0.376978090848035,0.566161179034414,0.090364994321209
9.12530224282169,-0.355599854023344,0.60114499270869,0.176355162380685
9.13213570828676,-0.333379467855276,0.628233934334305,0.247565588824498
9.1396906949074,-0.310494262624453,0.646535287183188,0.300000316102746
9.14796203382573,-0.287122419098578,0.655262576978792,0.331074167076972
9.15694374944046,-0.263441472688569,0.653763906257628,0.339715685372868
9.1666290835827,-0.23962685090604,0.641548687634083,0.326362714948781
9.17701051541049,-0.215850463684333,0.618311863746855,0.292856990544793
9.1880797752179,-0.192279363761054,0.583954741795467,0.242250854850965
9.19982785312441,-0.169074489005671,0.538601642605948,0.17854458801691
9.2122450062088,-0.146389493556466,0.482611661324317,0.106376501956907
9.2253207667021,-0.12436967452026,0.416584950242996,0.0306897409354291
9.23904395008397,-0.103151004573121,0.341363063102288,-0.0436003564357755
9.2534026625158,-0.0828592790341111,0.258023053051845,-0.111916272826872
9.26838430683192,-0.0636093846913967,0.167865182900538,-0.170286881210974
9.28397558535615,-0.0455046967924107,0.0723942820041584,-0.215560056885556
9.30016250027805,-0.0286366053150171,-0.0267050299728012,-0.245549785851532
9.31693035427815,-0.0130841671187197,-0.12759884841862,-0.259113414527091
9.33426375138346,0.001086117940534,-0.228339644575033,-0.256159702790528
9.35214659683999,0.0138204089934534,-0.326906347716594,-0.237592809306168
9.37056209581022,0.0250775092662855,-0.421247966282395,-0.205200970954278
9.38949275086251,0.0348287413975125,-0.509329738266244,-0.161501262983832
9.40892035959286,0.0430577233197435,-0.589180696943299,-0.109553365542533
9.42882601452347,0.0497600571082474,-0.65894146373589,-0.0527557456679681
9.44919010490471,0.0549429407279515,-0.716911042308242,0.0053627933033785
9.46999231909584,0.0586247118858915,-0.761591380267097,0.061344479466135
9.49121164981209,0.0608343377359286,-0.791728483776378,0.11198694628189
9.5128264031217,0.0616108622957882,-0.806348930665684,0.154502818253707
9.53481420929501,0.0610028195885474,-0.804790722650528,0.186648927531825
9.55715203659635,0.0590676235047254,-0.786727534100226,0.206821717025395
9.57981621036665,0.055870946029591,-0.752185562276644,0.214117282536775
9.60278243750591,0.051486091362137,-0.701552362073426,0.208356070961487
9.62602583520192,0.0459933702961661,-0.635577245112023,0.190073469987707
9.64952096405742,0.0394794792228745,-0.555363030537137,0.160478430099833
9.67324186531827,0.0320368860461107,-0.462349154014081,0.121382910742209
9.69716209964349,0.0237632212871901,-0.358286366185828,0.0751054329506454
9.72125478617954,0.014760673438988,-0.245203467759706,0.0243524619834287
9.7454926441753,0.0051353911519008,-0.125366732864254,-0.0279181864086443
9.76984803702014,-0.0050031087910004,-0.0012328725199043,-0.0786471873481022
9.79429301599773,-0.0155425325897612,0.124603428147821,-0.124831434746493
9.8187993633956,-0.0263684019581729,0.249466215539187,-0.163683576582332
9.8433386359018,-0.0373646487970697,0.370657909786117,-0.192786559686528
9.86788220813749,-0.048414214025711,0.48552048195381,-0.210235780491094
9.89240131660099,-0.0593996521946264,0.591496705169229,-0.214761068456755
9.91686710306013,-0.070203745009992,0.686189992904162,-0.205820736320881
9.94125065499036,-0.0807101282908955,0.767421349733954,-0.183660433702219
9.96552304273043,-0.0908039336585521,0.833282015495122,-0.14933062133404
9.98965535360995,-0.100372444552684,0.882180474149645,-0.104658197857749
10.0136187234363,-0.109305765136409,0.912882622314196,-0.0521701417571266
10.0373843651998,-0.117497500506908,0.924544046267524,0.0050301118486922
10.0609235944974,-0.124845446277297,0.916733538206308,0.0634296195577899
10.0842078515574,-0.131252284280579,0.889447189277223,0.119308904629671
10.1072087201653,-0.136626279756541,0.843112622311071,0.16897043046001
10.1298979442367,-0.140881974095007,0.778583165243314,0.208979236150972
10.1522474423117,-0.143940867178652,0.697122009600254,0.236400299504636
10.1742293199826,-0.14573208319566,0.600376642927534,0.249016067850842
10.1958158809789,-0.146193012573284,0.490344084659682,0.245507647786273
10.216979636629,-0.14526992361515,0.369327681829987,0.225584481555505
10.2376933119255,-0.142918538787171,0.239886430964337,0.190049977366621
10.2579298483692,-0.139104567598978,0.104777986083067,0.140794410036172
10.2776624050058,-0.133804185780313,-0.0331033215891305,0.080711238963854
10.2968643597399,-0.127004449330072,-0.170791994471365,0.0135384776939188
10.3155093118179,-0.118703633562105,-0.305318859177858,-0.0563675109275795
10.3335710859178,-0.108911488262169,-0.433778930188243,-0.124312872039471
10.3510237386958,-0.0976494002009495,-0.553398022650641,-0.185583954049098
10.3678415680039,-0.0849504557648832,-0.661596514459166,-0.235780234483566
10.3839991254142,-0.0708593969056714,-0.756048719982366,-0.271138547473574
10.3994712330326,-0.0554324643633558,-0.834736438489223,-0.288824112340647
10.4142330042978,-0.0387371249888099,-0.895995379105614,-0.28716518946936
10.4282598696893,-0.0208516800480508,-0.938553331759775,-0.265811402217786
10.4415276085115,-0.0018647528861581,-0.961559151199705,-0.225800708915759
10.4540123862409,0.0181253416175835,-0.964601845340839,-0.169526376265224
10.4656907966318,0.0390113409163022,-0.947719299026492,-0.100602640101405
10.4765399081117,0.0606778855271503,-0.911396414474022,-0.0236354951453232
10.4865373133401,0.0830024675763919,-0.856552706417788,0.0560873701229312
10.4956611806726,0.105856466419571,-0.784519644586298,0.13296670414124
10.5038903080665,0.129106261386365,-0.697008280856719,0.201495705376115
10.5112041799406,0.152614410304648,-0.596067933406721,0.256668197669156
10.5175830259282,0.176240879181453,-0.484036919517447,0.294359922836992
10.5230078801589,0.199844306959334,-0.363486522192504,0.311652990475499
10.5274606413468,0.223283290483868,-0.237159537748225,0.307077021020372
10.5309241334435,0.246417673640435,-0.107904884535717,0.28074621876549
10.5333821652857,0.269109822789874,0.0213901484456578,0.234379137009722
10.5348195901281,0.291225873535674,0.147868378866576,0.171196711687617
10.5352223641703,0.312636932008773,0.268770277910056,0.0957035587756281
10.5345776031233,0.333220214230717,0.38149895008684,0.0133668270126529
10.5328736357251,0.352860107846322,0.483680969234778,-0.0697846827457521
10.5301000526448,0.371449141348551,0.573221592053274,-0.147611581626363
10.5262477502181,0.388888848901476,0.648353007200719,-0.214330927482842
10.5213089681049,0.405090520686104,0.707674446017434,-0.264962974301988
10.5152773216607,0.419975833083985,0.750183180467809,-0.295722189307906
10.5081478302692,0.43347735592738,0.775295655092163,-0.304320770098581
10.4999169438173,0.445538937091817,0.782858238805611,-0.290159217465891
10.4905825685456,0.456115965065277,0.773147330371733,-0.254387041161346
10.4801440931131,0.465175510640984,0.746858806184468,-0.19982674627112
10.4686024138969,0.472696347560205,0.705087053121963,-0.130765079400846
10.455959958089,0.478668852329743,0.649294081785275,-0.0526262290331257
10.4422207045088,0.483094786210636,0.581269461630224,0.0284486064092865
10.427390202692,0.485986964177934,0.503082049160355,0.106082951510266
10.4114755893653,0.48736881476669,0.417024685809053,0.174170316966058
10.3944856016532,0.487273835709949,0.325553224047628,0.227362758234681
10.3764305855679,0.485744950003587,0.231221390479627,0.261503255922094
10.3573224946275,0.48283376385927,0.136613108072085,0.273966421607172
10.3371748772946,0.478599734512143,0.0442739883046171,0.263878974509645
10.3160028546687,0.473109261411094,-0.0433562486008792,0.232200794288782
10.2938230889481,0.466434715219846,-0.124008668896926,0.181658390172193
10.2706537449629,0.458653422624668,-0.195645622932122,0.116534468965833
10.2465144475708,0.44984662635013,-0.256515223352913,0.042328971795839
10.2214262360108,0.440098437905107,-0.30519832116739,-0.0346824701845757
10.1954115169354,0.429494800948479,-0.340646674377504,-0.107958095387687
10.1684940183612,0.418122482981154,-0.362211219033571,-0.171227091647551
10.1406987474041,0.406068112217646,-0.369659601093271,-0.219010966931756
