t-5,t-4,t-3,t-2,t-1,t
0.8137061962385429,0.7406552459617485,0.7304194677508488,0.632158561811491,0.5740896345178038,8.02239990234375
0.7406552459617485,0.7304194677508488,0.632158561811491,0.5740896345178038,0.5536337691588915,7.425250053405763
0.7304194677508488,0.632158561811491,0.5740896345178038,0.5536337691588915,0.5063978611572529,6.989150047302246
0.632158561811491,0.5740896345178038,0.5536337691588915,0.5063978611572529,0.47190136115067094,7.671800136566162
0.5740896345178038,0.5536337691588915,0.5063978611572529,0.47190136115067094,0.5259005321646609,7.702899932861327
0.5536337691588915,0.5063978611572529,0.47190136115067094,0.5259005321646609,0.5283605966179649,7.593699932098389
0.5063978611572529,0.47190136115067094,0.5259005321646609,0.5283605966179649,0.5197226287795895,7.0846500396728525
0.47190136115067094,0.5259005321646609,0.5283605966179649,0.5197226287795895,0.4794556272394891,7.614850044250487
0.5259005321646609,0.5283605966179649,0.5197226287795895,0.4794556272394891,0.5213956506410496,7.510700225830077
0.5283605966179649,0.5197226287795895,0.4794556272394891,0.5213956506410496,0.5131571636849812,7.0067501068115225
0.5197226287795895,0.4794556272394891,0.5213956506410496,0.5131571636849812,0.4732935657929095,5.908999919891357
0.4794556272394891,0.5213956506410496,0.5131571636849812,0.4732935657929095,0.38645903517992874,5.504350185394287
0.5213956506410496,0.5131571636849812,0.4732935657929095,0.38645903517992874,0.3544503230190118,5.502299785614014
0.5131571636849812,0.4732935657929095,0.38645903517992874,0.3544503230190118,0.35428813174397455,5.345349788665772
0.4732935657929095,0.38645903517992874,0.3544503230190118,0.35428813174397455,0.34187303086119014,6.093400001525879
0.38645903517992874,0.3544503230190118,0.35428813174397455,0.34187303086119014,0.4010455000464509,5.901400089263916
0.3544503230190118,0.35428813174397455,0.34187303086119014,0.4010455000464509,0.38585787133305804,5.856200218200684
0.35428813174397455,0.34187303086119014,0.4010455000464509,0.38585787133305804,0.382282458972114,5.953050136566162
0.34187303086119014,0.4010455000464509,0.38585787133305804,0.382282458972114,0.3899435072701485,6.659200191497803
0.4010455000464509,0.38585787133305804,0.382282458972114,0.3899435072701485,0.4458015788905717,6.215149879455566
0.38585787133305804,0.382282458972114,0.3899435072701485,0.4458015788905717,0.410676191644758,3.697974920272826
0.382282458972114,0.3899435072701485,0.4458015788905717,0.410676191644758,0.21156194082907717,3.745650053024292
0.3899435072701485,0.4458015788905717,0.410676191644758,0.21156194082907717,0.21533315200600242,6.063849925994872
0.4458015788905717,0.410676191644758,0.21156194082907717,0.21533315200600242,0.3987080220219541,5.347050189971924
0.410676191644758,0.21156194082907717,0.21533315200600242,0.3987080220219541,0.3420075364627675,6.161449909210205
0.21156194082907717,0.21533315200600242,0.3987080220219541,0.3420075364627675,0.4064284021515314,6.969099998474121
0.21533315200600242,0.3987080220219541,0.3420075364627675,0.4064284021515314,0.4703153567942132,6.653900146484375
0.3987080220219541,0.3420075364627675,0.4064284021515314,0.4703153567942132,0.44538233330405086,7.306650161743164
0.3420075364627675,0.4064284021515314,0.4703153567942132,0.44538233330405086,0.4970163406200844,8.664400100708008
0.4064284021515314,0.4703153567942132,0.44538233330405086,0.4970163406200844,0.6044174415669156,9.053099632263184
0.4703153567942132,0.44538233330405086,0.4970163406200844,0.6044174415669156,0.6351644564836472,8.542300224304201
0.44538233330405086,0.4970163406200844,0.6044174415669156,0.6351644564836472,0.5947590642951487,8.071900367736816
0.4970163406200844,0.6044174415669156,0.6351644564836472,0.5947590642951487,0.557549368289501,8.152600288391112
0.6044174415669156,0.6351644564836472,0.5947590642951487,0.557549368289501,0.5639329151237592,7.398250102996826
0.6351644564836472,0.5947590642951487,0.557549368289501,0.5639329151237592,0.5042621038162212,7.520400047302246
0.5947590642951487,0.557549368289501,0.5639329151237592,0.5042621038162212,0.5139244415726111,8.59589958190918
0.557549368289501,0.5639329151237592,0.5042621038162212,0.5139244415726111,0.598998895100228,8.001799583435059
0.5639329151237592,0.5042621038162212,0.5139244415726111,0.598998895100228,0.552004237190482,7.0776000022888175
0.5042621038162212,0.5139244415726111,0.598998895100228,0.552004237190482,0.47889795328566886,6.68779993057251
0.5139244415726111,0.598998895100228,0.552004237190482,0.47889795328566886,0.44806388314503365,6.637450218200684
0.598998895100228,0.552004237190482,0.47889795328566886,0.44806388314503365,0.44408110665143774,6.699349880218506
0.552004237190482,0.47889795328566886,0.44806388314503365,0.44408110665143774,0.44897751036920885,6.479450225830077
0.47889795328566886,0.44806388314503365,0.44408110665143774,0.44897751036920885,0.43158294874827363,6.926849842071532
0.44806388314503365,0.44408110665143774,0.44897751036920885,0.43158294874827363,0.4669732735559158,6.934700012207031
0.44408110665143774,0.44897751036920885,0.43158294874827363,0.4669732735559158,0.46759423982590165,6.14870023727417
0.44897751036920885,0.43158294874827363,0.4669732735559158,0.46759423982590165,0.40541987417200887,6.587399959564209
0.43158294874827363,0.4669732735559158,0.46759423982590165,0.40541987417200887,0.4401220176277776,7.517300128936768
0.4669732735559158,0.46759423982590165,0.40541987417200887,0.4401220176277776,0.5136792309960955,7.2322001457214355
0.46759423982590165,0.40541987417200887,0.4401220176277776,0.5136792309960955,0.4911271754234805,7.380499839782715
0.40541987417200887,0.4401220176277776,0.5136792309960955,0.4911271754234805,0.5028580177201134,8.090900421142576
0.4401220176277776,0.5136792309960955,0.4911271754234805,0.5028580177201134,0.559052315625579,8.088500022888184
0.5136792309960955,0.4911271754234805,0.5028580177201134,0.559052315625579,0.558862438677082,9.529800415039062
0.4911271754234805,0.5028580177201134,0.559052315625579,0.558862438677082,0.6728725700493744,9.26449966430664
0.5028580177201134,0.559052315625579,0.558862438677082,0.6728725700493744,0.6518866786912009,9.47819995880127
0.559052315625579,0.558862438677082,0.6728725700493744,0.6518866786912009,0.6687908568780058,9.424799919128418
0.558862438677082,0.6728725700493744,0.6518866786912009,0.6687908568780058,0.6645667925736161,9.634400367736816
0.6728725700493744,0.6518866786912009,0.6687908568780058,0.6645667925736161,0.6811466636481487,8.476300239562987
0.6518866786912009,0.6687908568780058,0.6645667925736161,0.6811466636481487,0.589538315746204,8.394100189208983
0.6687908568780058,0.6645667925736161,0.6811466636481487,0.589538315746204,0.5830361052488603,8.26609992980957
0.6645667925736161,0.6811466636481487,0.589538315746204,0.5830361052488603,0.5729109942939978,7.160299777984619
0.6811466636481487,0.589538315746204,0.5830361052488603,0.5729109942939978,0.4854396931914403,7.58430004119873
0.589538315746204,0.5830361052488603,0.5729109942939978,0.4854396931914403,0.5189790760807964,7.753600120544434
0.5830361052488603,0.5729109942939978,0.4854396931914403,0.5189790760807964,0.5323710965039218,6.9193501472473145
0.5729109942939978,0.4854396931914403,0.5189790760807964,0.5323710965039218,0.46638003067829104,7.5585999488830575
0.4854396931914403,0.5189790760807964,0.5323710965039218,0.46638003067829104,0.5169461404643582,6.660049915313722
0.5189790760807964,0.5323710965039218,0.46638003067829104,0.5169461404643582,0.44586879397245927,6.466100215911865
0.5323710965039218,0.46638003067829104,0.5169461404643582,0.44586879397245927,0.43052693267217634,6.518099784851074
0.46638003067829104,0.5169461404643582,0.44586879397245927,0.43052693267217634,0.43464021656382545,7.114500045776367
0.5169461404643582,0.44586879397245927,0.43052693267217634,0.43464021656382545,0.48181683045282253,7.112949848175049
0.44586879397245927,0.43052693267217634,0.43464021656382545,0.48181683045282253,0.48169420630511417,7.7374000549316415
0.43052693267217634,0.43464021656382545,0.48181683045282253,0.48169420630511417,0.5310896345555226,8.82509994506836
0.43464021656382545,0.48181683045282253,0.48169420630511417,0.5310896345555226,0.6171291638885125,9.034600257873535
0.48181683045282253,0.48169420630511417,0.5310896345555226,0.6171291638885125,0.6337011139937991,9.584600448608398
0.48169420630511417,0.5310896345555226,0.6171291638885125,0.6337011139937991,0.6772073770476036,11.003100395202637
0.5310896345555226,0.6171291638885125,0.6337011139937991,0.6772073770476036,0.7894139414414814,11.027899742126465
0.6171291638885125,0.6337011139937991,0.6772073770476036,0.7894139414414814,0.7913756260536068,10.774700164794922
0.6337011139937991,0.6772073770476036,0.7894139414414814,0.7913756260536068,0.7713469649693626,10.773799896240234
0.6772073770476036,0.7894139414414814,0.7913756260536068,0.7713469649693626,0.7712757516839509,10.677499771118164
0.7894139414414814,0.7913756260536068,0.7713469649693626,0.7712757516839509,0.7636581932789671,10.964099884033203
0.7913756260536068,0.7713469649693626,0.7712757516839509,0.7636581932789671,0.7863289125146675,11.808899879455565
0.7713469649693626,0.7712757516839509,0.7636581932789671,0.7863289125146675,0.8531545090287167,11.69890022277832
0.7712757516839509,0.7636581932789671,0.7863289125146675,0.8531545090287167,0.8444532865930768,10.929800033569336
0.7636581932789671,0.7863289125146675,0.8531545090287167,0.8444532865930768,0.7836157165156018,10.820599555969238
0.7863289125146675,0.8531545090287167,0.8444532865930768,0.7836157165156018,0.7749777109583252,10.061599731445312
0.8531545090287167,0.8444532865930768,0.7836157165156018,0.7749777109583252,0.7149391026454641,11.022500038146973
0.8444532865930768,0.7836157165156018,0.7749777109583252,0.7149391026454641,0.7909484972167411,10.706000328063965
0.7836157165156018,0.7749777109583252,0.7149391026454641,0.7909484972167411,0.7659126520019853,10.766400337219238
0.7749777109583252,0.7149391026454641,0.7909484972167411,0.7659126520019853,0.7706904297755721,10.40839958190918
0.7149391026454641,0.7909484972167411,0.7659126520019853,0.7706904297755721,0.7423717577162593,10.068300247192385
0.7909484972167411,0.7659126520019853,0.7706904297755721,0.7423717577162593,0.7154691286447257,10.832799911499023
0.7659126520019853,0.7706904297755721,0.7423717577162593,0.7154691286447257,0.7759427867636983,10.69509983062744
0.7706904297755721,0.7423717577162593,0.7154691286447257,0.7759427867636983,0.7650503979212057,10.406800270080566
0.7423717577162593,0.7154691286447257,0.7759427867636983,0.7650503979212057,0.7422452485217302,10.250399589538574
0.7154691286447257,0.7759427867636983,0.7650503979212057,0.7422452485217302,0.7298735998130953,10.23490047454834
0.7759427867636983,0.7650503979212057,0.7422452485217302,0.7298735998130953,0.7286475846494181,10.276700019836426
0.7650503979212057,0.7422452485217302,0.7298735998130953,0.7286475846494181,0.7319540235261085,10.716300010681152
0.7422452485217302,0.7298735998130953,0.7286475846494181,0.7319540235261085,0.7667273802672889,10.414600372314451
0.7298735998130953,0.7286475846494181,0.7319540235261085,0.7667273802672889,0.7428622543070929,10.353500366210938
0.7286475846494181,0.7319540235261085,0.7667273802672889,0.7428622543070929,0.7380291051865866,10.104100227355955
0.7319540235261085,0.7667273802672889,0.7428622543070929,0.7380291051865866,0.7183009883068765,10.128199577331545
0.7667273802672889,0.7428622543070929,0.7380291051865866,0.7183009883068765,0.7202073015720825,10.637800216674805
0.7428622543070929,0.7380291051865866,0.7183009883068765,0.7202073015720825,0.7605178684430358,10.255999565124512
0.7380291051865866,0.7183009883068765,0.7202073015720825,0.7605178684430358,0.730316570588453,10.328900337219238
0.7183009883068765,0.7202073015720825,0.7605178684430358,0.730316570588453,0.7360831870751507,9.777000427246094
0.7202073015720825,0.7605178684430358,0.730316570588453,0.7360831870751507,0.6924266519190793,9.574000358581545
0.7605178684430358,0.730316570588453,0.7360831870751507,0.6924266519190793,0.6763688858745621,9.436400413513184
0.730316570588453,0.7360831870751507,0.6924266519190793,0.6763688858745621,0.6654844180013154,8.88010025024414
0.7360831870751507,0.6924266519190793,0.6763688858745621,0.6654844180013154,0.6214798128252336,8.286600112915039
0.6924266519190793,0.6763688858745621,0.6654844180013154,0.6214798128252336,0.5745326052931613,7.644899845123291
0.6763688858745621,0.6654844180013154,0.6214798128252336,0.5745326052931613,0.5237726580739741,7.80709981918335
0.6654844180013154,0.6214798128252336,0.5745326052931613,0.5237726580739741,0.5366030440586563,7.434500217437744
0.6214798128252336,0.5745326052931613,0.5237726580739741,0.5366030440586563,0.5071295701210781,7.827549934387207
0.5745326052931613,0.5237726580739741,0.5366030440586563,0.5071295701210781,0.5382206945731969,8.653499603271483
0.5237726580739741,0.5366030440586563,0.5071295701210781,0.5382206945731969,0.6035551874861358,8.938699722290039
0.5366030440586563,0.5071295701210781,0.5382206945731969,0.6035551874861358,0.6261151640279969,9.056099891662598
0.5071295701210781,0.5382206945731969,0.6035551874861358,0.6261151640279969,0.6354017838098179,8.982600212097168
0.5382206945731969,0.6035551874861358,0.6261151640279969,0.6354017838098179,0.6295877923832488,8.494899749755861
0.6035551874861358,0.6261151640279969,0.6354017838098179,0.6295877923832488,0.5910095792052984,8.94629955291748
0.6261151640279969,0.6354017838098179,0.6295877923832488,0.5910095792052984,0.6267163278748676,9.9375
0.6354017838098179,0.6295877923832488,0.5910095792052984,0.6267163278748676,0.705122532302184,9.983400344848633
0.6295877923832488,0.5910095792052984,0.6267163278748676,0.705122532302184,0.708753353728949,9.54520034790039
0.5910095792052984,0.6267163278748676,0.705122532302184,0.708753353728949,0.6740907396816079,10.1943998336792
0.6267163278748676,0.705122532302184,0.708753353728949,0.6740907396816079,0.7254438920595188,10.538000106811523
0.705122532302184,0.708753353728949,0.6740907396816079,0.7254438920595188,0.7526234533034535,11.217499732971191
0.708753353728949,0.6740907396816079,0.7254438920595188,0.7526234533034535,0.8063734155374036,12.256400108337402
0.6740907396816079,0.7254438920595188,0.7526234533034535,0.8063734155374036,0.888552792524506,11.29669952392578
0.7254438920595188,0.7526234533034535,0.8063734155374036,0.888552792524506,0.8126382987085764,11.04599952697754
0.7526234533034535,0.8063734155374036,0.888552792524506,0.8126382987085764,0.7928073601042733,10.250100135803224
0.8063734155374036,0.888552792524506,0.8126382987085764,0.7928073601042733,0.7298499123431598,11.965299606323242
0.888552792524506,0.8126382987085764,0.7928073601042733,0.7298499123431598,0.8655260822995494,11.96339988708496
0.8126382987085764,0.7928073601042733,0.7298499123431598,0.8655260822995494,0.8653758101972822,11.432700157165527
0.7928073601042733,0.7298499123431598,0.8655260822995494,0.8653758101972822,0.8233962573872939,11.165900230407717
0.7298499123431598,0.8655260822995494,0.8653758101972822,0.8233962573872939,0.8022917778038375,10.608699798583984
0.8655260822995494,0.8653758101972822,0.8233962573872939,0.8022917778038375,0.7582159593423438,9.82830047607422
0.8653758101972822,0.8233962573872939,0.8022917778038375,0.7582159593423438,0.69648460218271,9.789899826049805
0.8233962573872939,0.8022917778038375,0.7582159593423438,0.69648460218271,0.6934470236335696,10.37380027770996
0.8022917778038375,0.7582159593423438,0.69648460218271,0.6934470236335696,0.7396348742472579,8.90880012512207
0.7582159593423438,0.69648460218271,0.6934470236335696,0.7396348742472579,0.6237500380489416,9.49209976196289
0.69648460218271,0.6934470236335696,0.7396348742472579,0.6237500380489416,0.669890362847154,9.881500244140623
0.6934470236335696,0.7396348742472579,0.6237500380489416,0.669890362847154,0.7006928245486074,8.650899887084961
0.7396348742472579,0.6237500380489416,0.669890362847154,0.7006928245486074,0.6033495440369492,8.89490032196045
0.6237500380489416,0.669890362847154,0.7006928245486074,0.6033495440369492,0.6226505320797934,9.10849952697754
0.669890362847154,0.7006928245486074,0.6033495440369492,0.6226505320797934,0.6395467138595501,9.032600402832031
0.7006928245486074,0.6033495440369492,0.6226505320797934,0.6395467138595501,0.6335429209222859,8.567899703979492
0.6033495440369492,0.6226505320797934,0.6395467138595501,0.6335429209222859,0.5967840412234398,9.716300010681152
0.6226505320797934,0.6395467138595501,0.6335429209222859,0.5967840412234398,0.6876251112377544,9.813599586486816
0.6395467138595501,0.6335429209222859,0.5967840412234398,0.6876251112377544,0.6953217284595936,11.019800186157228
0.6335429209222859,0.5967840412234398,0.6876251112377544,0.6953217284595936,0.7907349327983084,11.076800346374512
0.5967840412234398,0.6876251112377544,0.6953217284595936,0.7907349327983084,0.7952437748065426,9.965499877929688
0.6876251112377544,0.6953217284595936,0.7907349327983084,0.7952437748065426,0.7073373861789723,9.844499588012695
0.6953217284595936,0.7907349327983084,0.7952437748065426,0.7073373861789723,0.6977659886933067,8.769900321960451
0.7907349327983084,0.7952437748065426,0.7073373861789723,0.6977659886933067,0.6127627484511018,9.906700134277344
0.7952437748065426,0.7073373861789723,0.6977659886933067,0.6127627484511018,0.702686193037717,9.178799629211426
0.7073373861789723,0.6977659886933067,0.6127627484511018,0.702686193037717,0.6451076114592587,9.430899620056152
0.6977659886933067,0.6127627484511018,0.702686193037717,0.6451076114592587,0.6650492927574014,9.504799842834473
0.6127627484511018,0.702686193037717,0.6451076114592587,0.6650492927574014,0.6708949680609546,9.465100288391112
0.702686193037717,0.6451076114592587,0.6650492927574014,0.6708949680609546,0.6677546432250232,9.736000061035156
0.6451076114592587,0.6650492927574014,0.6708949680609546,0.6677546432250232,0.6891834299207522,8.711999893188478
0.6650492927574014,0.6708949680609546,0.6677546432250232,0.6891834299207522,0.6081826931574558,9.020899772644045
0.6708949680609546,0.6677546432250232,0.6891834299207522,0.6081826931574558,0.6326173745253407,9.452400207519531
0.6677546432250232,0.6891834299207522,0.6081826931574558,0.6326173745253407,0.6667500380112227,8.997599601745605
0.6891834299207522,0.6081826931574558,0.6326173745253407,0.6667500380112227,0.6307742781384983,8.687299728393555
0.6081826931574558,0.6326173745253407,0.6667500380112227,0.6307742781384983,0.6062288540767738,8.166299819946289
0.6326173745253407,0.6667500380112227,0.6307742781384983,0.6062288540767738,0.5650165791544154,8.070599555969237
0.6667500380112227,0.6307742781384983,0.6062288540767738,0.5650165791544154,0.5574464711271051,8.249099731445312
0.6307742781384983,0.6062288540767738,0.5650165791544154,0.5574464711271051,0.5715662400294328,8.821999549865723
0.6062288540767738,0.5650165791544154,0.5574464711271051,0.5715662400294328,0.6168839155930956,8.897100448608398
0.5650165791544154,0.5574464711271051,0.5715662400294328,0.6168839155930956,0.6228245670897986,9.137200355529783
0.5574464711271051,0.5715662400294328,0.6168839155930956,0.6228245670897986,0.6418170145210601,8.59160041809082
0.5715662400294328,0.6168839155930956,0.6228245670897986,0.6418170145210601,0.5986588214872661,9.02079963684082
0.6168839155930956,0.6228245670897986,0.6418170145210601,0.5986588214872661,0.6326094535560947,9.166899681091309
0.6228245670897986,0.6418170145210601,0.5986588214872661,0.6326094535560947,0.6441662985616237,8.685099601745605
0.6418170145210601,0.5986588214872661,0.6326094535560947,0.6441662985616237,0.6060548190667687,9.93910026550293
0.5986588214872661,0.6326094535560947,0.6441662985616237,0.6060548190667687,0.7052491169345155,10.836000442504885
0.6326094535560947,0.6441662985616237,0.6060548190667687,0.7052491169345155,0.7761959560283613,11.488699913024902
0.6441662985616237,0.6060548190667687,0.7052491169345155,0.7761959560283613,0.8278259651408705,10.96619987487793
0.6060548190667687,0.7052491169345155,0.7761959560283613,0.8278259651408705,0.7864950265554266,11.814900398254396
0.7052491169345155,0.7761959560283613,0.8278259651408705,0.7864950265554266,0.8536291636810587,11.710100173950195
0.7761959560283613,0.8278259651408705,0.7864950265554266,0.8536291636810587,0.8453392281437921,11.56029987335205
0.8278259651408705,0.7864950265554266,0.8536291636810587,0.8453392281437921,0.8334896844651726,11.117600440979004
0.7864950265554266,0.8536291636810587,0.8453392281437921,0.8334896844651726,0.7984711548663775,10.428099632263184
0.8536291636810587,0.8453392281437921,0.8334896844651726,0.7984711548663775,0.7439300763992571,10.796799659729004
0.8453392281437921,0.8334896844651726,0.7984711548663775,0.7439300763992571,0.7730950851630553,11.79319953918457
0.8334896844651726,0.7984711548663775,0.7439300763992571,0.7730950851630553,0.8519125764887452,11.078399658203123
0.7984711548663775,0.7439300763992571,0.7730950851630553,0.8519125764887452,0.7953702840010716,10.503899574279783
0.7439300763992571,0.7730950851630553,0.8519125764887452,0.7953702840010716,0.7499260238050773,10.92549991607666
0.7730950851630553,0.8519125764887452,0.7953702840010716,0.7499260238050773,0.7832755674648376,11.698200225830078
0.8519125764887452,0.7953702840010716,0.7499260238050773,0.7832755674648376,0.8443979152461571,10.962300300598145
0.7953702840010716,0.7499260238050773,0.7832755674648376,0.8443979152461571,0.7861865613816463,10.934100151062012
0.7499260238050773,0.7832755674648376,0.8443979152461571,0.7861865613816463,0.7839558655663661,10.50179958343506
0.7832755674648376,0.8443979152461571,0.7861865613816463,0.7839558655663661,0.7497599097643185,10.767600059509276
0.8443979152461571,0.7861865613816463,0.7839558655663661,0.7497599097643185,0.7707853305309195,10.00730037689209
0.7861865613816463,0.7839558655663661,0.7497599097643185,0.7707853305309195,0.710643900493465,10.200300216674805
0.7839558655663661,0.7497599097643185,0.7707853305309195,0.710643900493465,0.7259106257426144,10.7322998046875
0.7497599097643185,0.7707853305309195,0.710643900493465,0.7259106257426144,0.7679930002771962,11.544300079345703
0.7707853305309195,0.710643900493465,0.7259106257426144,0.7679930002771962,0.8322240644552653,11.48449993133545
0.710643900493465,0.7259106257426144,0.7679930002771962,0.8322240644552653,0.8274937370593523,12.062800407409668
0.7259106257426144,0.7679930002771962,0.8322240644552653,0.8274937370593523,0.873238616897683,11.596199989318848
0.7679930002771962,0.8322240644552653,0.8274937370593523,0.873238616897683,0.8363294650965696,10.88640022277832
0.8322240644552653,0.8274937370593523,0.873238616897683,0.8363294650965696,0.78018269300658,11.276399612426758
0.8274937370593523,0.873238616897683,0.8363294650965696,0.78018269300658,0.811032529647905,9.504799842834473
0.873238616897683,0.8363294650965696,0.78018269300658,0.811032529647905,0.6708949680609546,9.80519962310791
0.8363294650965696,0.78018269300658,0.811032529647905,0.6708949680609546,0.6946572722965572,8.807499885559082
0.78018269300658,0.811032529647905,0.6708949680609546,0.6946572722965572,0.6157369592462738,9.418999671936035
0.811032529647905,0.6708949680609546,0.6946572722965572,0.6157369592462738,0.6641079798597664,9.760700225830078
0.6708949680609546,0.6946572722965572,0.6157369592462738,0.6641079798597664,0.6911372690014339,8.289699554443361
0.6946572722965572,0.6157369592462738,0.6641079798597664,0.6911372690014339,0.5747777781507759,8.539600372314451
0.6157369592462738,0.6641079798597664,0.6911372690014339,0.5747777781507759,0.5945454998767157,8.468000411987305
0.6641079798597664,0.6911372690014339,0.5747777781507759,0.5945454998767157,0.5888817805524137,8.030699729919434
0.6911372690014339,0.5747777781507759,0.5945454998767157,0.5888817805524137,0.554290304352682,8.40880012512207
0.5747777781507759,0.5945454998767157,0.5888817805524137,0.554290304352682,0.5841989035341743,8.003000259399414
0.5945454998767157,0.5888817805524137,0.554290304352682,0.5841989035341743,0.5520992133836318,7.7330498695373535
0.5888817805524137,0.554290304352682,0.5841989035341743,0.5520992133836318,0.5307455250201353,8.023200035095215
0.554290304352682,0.5841989035341743,0.5520992133836318,0.5307455250201353,0.5536970614750573,8.425700187683105
0.5841989035341743,0.5520992133836318,0.5307455250201353,0.5536970614750573,0.5855357368294932,7.9145002365112305
0.5520992133836318,0.5307455250201353,0.5536970614750573,0.5855357368294932,0.5450986607640107,8.25730037689209
0.5307455250201353,0.5536970614750573,0.5855357368294932,0.5450986607640107,0.5722149296917797,7.6080498695373535
0.5536970614750573,0.5855357368294932,0.5450986607640107,0.5722149296917797,0.5208577413914435,8.12660026550293
0.5855357368294932,0.5450986607640107,0.5722149296917797,0.5208577413914435,0.5618762543184841,8.503199577331543
0.5450986607640107,0.5722149296917797,0.5208577413914435,0.5618762543184841,0.5916661143990887,8.975799560546875
0.5722149296917797,0.5208577413914435,0.5618762543184841,0.5916661143990887,0.6290498454147414,9.19849967956543
