date,wind_speed
2015-04-01 00:00:00,7.079050064086914
2015-04-01 00:30:00,7.031700134277344
2015-04-01 01:00:00,7.071249961853027
2015-04-01 01:30:00,7.429200172424316
2015-04-01 02:00:00,6.884200096130371
2015-04-01 02:30:00,6.427999973297119
2015-04-01 03:00:00,6.3125
2015-04-01 03:30:00,4.735799789428711
2015-04-01 04:00:00,6.631400108337402
2015-04-01 04:30:00,7.218550205230713
2015-04-01 05:00:00,6.733500003814697
2015-04-01 05:30:00,6.613699913024902
2015-04-01 06:00:00,6.859749794006348
2015-04-01 06:30:00,7.700600147247314
2015-04-01 07:00:00,7.291699886322021
2015-04-01 07:30:00,7.548900127410889
2015-04-01 08:00:00,7.754049777984619
2015-04-01 08:30:00,8.34850025177002
2015-04-01 09:00:00,9.046299934387209
2015-04-01 09:30:00,8.838399887084961
2015-04-01 10:00:00,8.420599937438965
2015-04-01 10:30:00,8.586999893188478
2015-04-01 11:00:00,8.620100021362305
2015-04-01 11:30:00,7.598849773406982
2015-04-01 12:00:00,8.204500198364258
2015-04-01 12:30:00,8.286600112915039
2015-04-01 13:00:00,8.537599563598633
2015-04-01 13:30:00,7.719799995422362
2015-04-01 14:00:00,7.767549991607666
2015-04-01 14:30:00,7.769899845123291
2015-04-01 15:00:00,8.48859977722168
2015-04-01 15:30:00,8.484100341796875
2015-04-01 16:00:00,7.67234992980957
2015-04-01 16:30:00,6.849500179290772
2015-04-01 17:00:00,7.523600101470947
2015-04-01 17:30:00,7.999899864196777
2015-04-01 18:00:00,7.949250221252441
2015-04-01 18:30:00,7.593400001525879
2015-04-01 19:00:00,8.624099731445312
2015-04-01 19:30:00,9.12090015411377
2015-04-01 20:00:00,8.41409969329834
2015-04-01 20:30:00,9.167099952697754
2015-04-01 21:00:00,9.069199562072754
2015-04-01 21:30:00,8.561800003051758
2015-04-01 22:00:00,8.953499794006348
2015-04-01 22:30:00,8.802599906921387
2015-04-01 23:00:00,8.99209976196289
2015-04-01 23:30:00,9.39389991760254
2015-04-02 00:00:00,9.914899826049805
2015-04-02 00:30:00,11.075599670410156
2015-04-02 01:00:00,11.24429988861084
2015-04-02 01:30:00,12.272700309753418
2015-04-02 02:00:00,11.689000129699709
2015-04-02 02:30:00,11.310199737548828
2015-04-02 03:00:00,10.386699676513672
2015-04-02 03:30:00,10.25730037689209
2015-04-02 04:00:00,9.01509952545166
2015-04-02 04:30:00,8.281000137329103
2015-04-02 05:00:00,8.02239990234375
2015-04-02 05:30:00,7.425250053405763
2015-04-02 06:00:00,6.989150047302246
2015-04-02 06:30:00,7.671800136566162
2015-04-02 07:00:00,7.702899932861327
2015-04-02 07:30:00,7.593699932098389
2015-04-02 08:00:00,7.0846500396728525
2015-04-02 08:30:00,7.614850044250487
2015-04-02 09:00:00,7.510700225830077
2015-04-02 09:30:00,7.0067501068115225
2015-04-02 10:00:00,5.908999919891357
2015-04-02 10:30:00,5.504350185394287
2015-04-02 11:00:00,5.502299785614014
2015-04-02 11:30:00,5.345349788665772
2015-04-02 12:00:00,6.093400001525879
2015-04-02 12:30:00,5.901400089263916
2015-04-02 13:00:00,5.856200218200684
2015-04-02 13:30:00,5.953050136566162
2015-04-02 14:00:00,6.659200191497803
2015-04-02 14:30:00,6.215149879455566
2015-04-02 15:00:00,3.6979749202728263
2015-04-02 15:30:00,3.745650053024292
2015-04-02 16:00:00,6.063849925994872
2015-04-02 16:30:00,5.347050189971924
2015-04-02 17:00:00,6.161449909210205
2015-04-02 17:30:00,6.969099998474121
2015-04-02 18:00:00,6.653900146484375
2015-04-02 18:30:00,7.306650161743164
2015-04-02 19:00:00,8.664400100708008
2015-04-02 19:30:00,9.053099632263184
2015-04-02 20:00:00,8.542300224304201
2015-04-02 20:30:00,8.071900367736816
2015-04-02 21:00:00,8.152600288391112
2015-04-02 21:30:00,7.398250102996826
2015-04-02 22:00:00,7.520400047302246
2015-04-02 22:30:00,8.59589958190918
2015-04-02 23:00:00,8.001799583435059
2015-04-02 23:30:00,7.0776000022888175
2015-04-03 00:00:00,6.68779993057251
2015-04-03 00:30:00,6.637450218200684
2015-04-03 01:00:00,6.699349880218506
2015-04-03 01:30:00,6.479450225830077
2015-04-03 02:00:00,6.926849842071532
2015-04-03 02:30:00,6.934700012207031
2015-04-03 03:00:00,6.14870023727417
2015-04-03 03:30:00,6.587399959564209
2015-04-03 04:00:00,7.517300128936768
2015-04-03 04:30:00,7.2322001457214355
2015-04-03 05:00:00,7.380499839782715
2015-04-03 05:30:00,8.090900421142576
2015-04-03 06:00:00,8.088500022888184
2015-04-03 06:30:00,9.529800415039062
2015-04-03 07:00:00,9.26449966430664
2015-04-03 07:30:00,9.47819995880127
2015-04-03 08:00:00,9.424799919128418
2015-04-03 08:30:00,9.634400367736816
2015-04-03 09:00:00,8.476300239562987
2015-04-03 09:30:00,8.394100189208983
2015-04-03 10:00:00,8.26609992980957
2015-04-03 10:30:00,7.160299777984619
2015-04-03 11:00:00,7.58430004119873
2015-04-03 11:30:00,7.753600120544434
2015-04-03 12:00:00,6.9193501472473145
2015-04-03 12:30:00,7.5585999488830575
2015-04-03 13:00:00,6.660049915313722
2015-04-03 13:30:00,6.466100215911865
2015-04-03 14:00:00,6.518099784851074
2015-04-03 14:30:00,7.114500045776367
2015-04-03 15:00:00,7.112949848175049
2015-04-03 15:30:00,7.7374000549316415
2015-04-03 16:00:00,8.82509994506836
2015-04-03 16:30:00,9.034600257873535
2015-04-03 17:00:00,9.584600448608398
2015-04-03 17:30:00,11.003100395202637
