IMF-1,IMF-2,IMF-3,IMF-4,IMF-5,IMF-6
9.03812808831558,-0.272224300058849,-0.456061939965115,0.104482235921056,-1.34422568498958,-0.0705277965095147
9.04307163402599,-0.281836749971318,-0.51636468377775,0.102365401944827,-1.36404292634443,-0.0012654783246001
9.0480970615171,-0.290187904002327,-0.570903863642398,0.0987162632697013,-1.284861608179,0.0685729357032579
9.05318632658555,-0.297157373494816,-0.618671132245495,0.0934135121228735,-1.1139449212654,0.124275827497692
9.05832043307135,-0.302636267237285,-0.658734760046508,0.0862992259416555,-0.865215577418379,0.154118416903246
9.06347944648885,-0.306528267057283,-0.690265024359404,0.0771936601120469,-0.558124352936948,0.151839082117711
9.06864251739998,-0.308750570385816,-0.712558275037455,0.065915695741709,-0.216119130151243,0.117947212747556
9.07378791011775,-0.309234696376603,-0.72505894107371,0.0523077411372051,0.135164278730838,0.0595889142555536
9.07889303512847,-0.307927150202972,-0.727378775984136,0.0362634734951295,0.469848539174242,-0.0109930316091734
9.08393448619863,-0.304789938234226,-0.71931269332906,0.0177564848514992,0.763748837456773,-0.0790679795062031
9.08888808062669,-0.29980093104248,-0.700850624031851,-0.0031323225177276,0.996147973314817,-0.130531916085411
9.09372890186009,-0.29295407171692,-0.672184920422449,-0.0261908285274914,1.15128019120112,-0.154861222592646
9.09843134447835,-0.284259427391856,-0.633712940126156,-0.0510574524577433,1.21941572707489,-0.14728013706332
9.10296916152484,-0.273743083398029,-0.586034565228796,-0.0772105480385925,1.19747032857219,-0.109691239915699
9.10731551432127,-0.261446880955054,-0.529944544473428,-0.103967066696078,1.0891016649807,-0.0501880084456987
9.11144302369855,-0.247428002452539,-0.466419687023152,-0.130491652650733,0.904294572884973,0.01872641516382
9.11532382167631,-0.23175840982707,-0.396601077787006,-0.155816759821952,0.658476338104668,0.0828161054933749
9.11892960350453,-0.214524141854336,-0.321771623375878,-0.178873729283826,0.371238642657632,0.129102690815497
9.12223168024485,-0.195824477187553,-0.243329373366811,-0.198534075957896,0.0647716915769736,0.148531191727687
9.12520103013924,-0.175770973368593,-0.1627571919164,-0.213659545632871,-0.237863782220569,0.137755729227987
9.1278083482805,-0.154486391248276,-0.0815894680961339,-0.223158849670992,-0.514490885656126,0.0996893798566467
9.13002409749398,-0.132103510824466,-0.0013766487947271,-0.226048409880147,-0.745462265086006,0.0427341461479297
9.1318185618198,-0.108763847205162,0.0763515358937999,-0.221514003164339,-0.915073346255684,-0.02111006957813
9.13316190161437,-0.0846162792424712,0.150123217330482,-0.208969909867014,-1.01264003014649,-0.0788260184855612
9.13402421144818,-0.059815601694214,0.218560927642635,-0.188112055571134,-1.03316610280817,-0.119084507869029
9.13437558259372,-0.0345210117935491,0.280416542952862,-0.1589617202865,-0.97755922330265,-0.134502185693919
9.13418617247852,-0.0088945415268097,0.334603649363057,-0.121896676320257,-0.85239045935885,-0.122994681828706
9.13342628297747,0.0169005508808128,0.380226384029337,-0.0776671023717804,-0.669228031825838,-0.0879775987322049
9.13206644584008,0.04270141081457,0.416603859731127,-0.0273942889173235,-0.443608375792479,-0.0374225462837399
9.13007751435393,0.068347218401754,0.443289371435737,0.0274490459708185,-0.193734292888291,0.0179818681152128
9.12743076013146,0.0936807994190595,0.46008369914703,0.0850771016471321,0.0609911326464112,0.0671358147731786
9.12409797058006,0.118550189758378,0.467041958103896,0.143447300285252,0.301476375129416,0.100794594596226
9.12005154061457,0.142810125237835,0.464473610671784,0.200332880088122,0.510380446500561,0.113324369405525
9.11526455640448,0.16632343525539,0.452935447579282,0.25340919196094,0.673369688455819,0.103610822553339
9.10971087223101,0.188962325004999,0.433217551898154,0.300350296710893,0.780100751786283,0.074984111299893
9.10336518049698,0.210609532017558,0.406322464470406,0.338931769974818,0.824862559801226,0.0342409304402726
9.09620307550111,0.231159345485622,0.37343797612696,0.367135109958167,0.806839044738986,-0.009969135439848
9.08820111154712,0.250518478732336,0.335904170893764,0.383248838193961,0.72998553198202,-0.0490096110423346
9.07933685523709,0.268606786189261,0.295175529058433,0.385961309152147,0.602542260846506,-0.0759671695331186
9.06958893083023,0.285357817092232,0.252779064757307,0.374440415141112,0.436236229944291,-0.0868629601444179
9.0589370577992,0.300719200741228,0.210269616779145,0.348395792627056,0.245245215294567,-0.0811575119772187
9.04736208163148,0.314652862965523,0.169183528688772,0.308119792473633,0.0450137810169608,-0.0615107662260493
9.03484599839926,0.327135075358966,0.130992034338762,0.254504336834308,-0.148980672995473,-0.0329218110160703
9.02137197411094,0.338156341808557,0.0970557084462227,0.1890318185032,-0.322413677530731,-0.0014936237999736
9.00692436071635,0.347721129999869,0.0685813457546094,0.113739357365854,-0.463160844717866,0.0268769796531557
8.99148870929813,0.355847455866902,0.0465825915422642,0.0311569556070507,-0.562130593557022,0.0476013878381248
8.97505178057599,0.362566330198041,0.0318455660920076,-0.0557786632725397,-0.613826698248038,0.0580892585854344
8.95760155433972,0.367921079963027,0.0249006092145638,-0.143831545291245,-0.616608555247663,0.0579385968025915
8.93912723903147,0.371966557766207,0.0260011149523324,-0.229591248080239,-0.572642251667112,0.0486600109875659
8.91961928246513,0.374768253471067,0.0351102378580357,-0.309609825348069,-0.487560139261366,0.0330682296601045
8.89906938593822,0.37640132394687,0.0518960375231675,-0.380545323830429,-0.369868710246427,0.0145286179270886
8.8774705226678,0.376949555120314,0.0757353873224451,-0.439305598163118,-0.230162475404561,-0.0037512229114259
8.85481695891344,0.376504266887019,0.10572671627814,-0.483186064932737,-0.0802140088125475,-0.0192388345547377
8.8311042761634,0.375163170870531,0.140711393813296,-0.509995119389671,0.0679834056827874,-0.0303309278355587
8.80632939213213,0.373029189968771,0.179303309849716,-0.518161332255982,0.203144202078922,-0.0363519658886569
8.78049057843644,0.370209248821385,0.219925957060007,-0.506817214753209,0.315519861638383,-0.0373698982983414
8.75358747623757,0.366813048413534,0.26085609797583,-0.475855259653768,0.397570341518578,-0.0339350658972536
8.72562110980846,0.362951836293296,0.300272891560652,-0.425953112120954,0.444434159202733,-0.026844999690652
8.69659389841016,0.35873718371169,0.336311176495048,-0.358566037438982,0.454171584572027,-0.0170032260877109
8.66650966592266,0.354279779076702,0.367117463692173,-0.275886278539815,0.427774237094899,-0.0053883285585929
8.63537364764633,0.349688246178578,0.390907086409926,-0.180770365239377,0.368952628694332,0.0069014520685512
8.60319249399662,0.345067995126871,0.40602089565471,-0.0766368815327751,0.283729427051394,0.0185960997354167
8.56997426951477,0.340520111697642,0.410979871188581,0.0326614481122226,0.179879290342554,0.0282673370058141
8.53572844675918,0.336140291748812,0.404536051432809,0.142986299377056,0.0662652436791974,0.0344565935087102
8.50046589816271,0.332017831096279,0.385718267286945,0.250076884779298,-0.0478737030801781,0.0359206055204751
8.46419888767437,0.328234678811467,0.353871281911717,0.34972092790532,-0.153628718461737,0.031945910352427
8.42694106028601,0.324864556292637,0.308687092073971,0.43792627950225,-0.243069961090459,0.0226428594071224
8.38870742809488,0.321972144232737,0.250227344328467,0.511085870683754,-0.309794232304962,0.0091151155705679
8.34951435221369,0.319612340075825,0.178936050802289,0.566128919207451,-0.349337630499577,-0.0065808325469143
8.30937951995024,0.31782958871126,0.0956420469931997,0.600651844506983,-0.359431015946964,-0.0217224692436627
8.2683219174846,0.316657290264513,0.0015509120638886,0.613023183100242,-0.340088421130557,-0.0334231930470415
8.22636179717805,0.316117287878899,-0.101773640629605,0.602457885919657,-0.293530604976429,-0.0392510313340353
8.18352063876717,0.316219439077734,-0.212438601955016,0.569057678667646,-0.223956921072436,-0.0378188552812158
8.13982110577822,0.316961277470177,-0.328260142023318,0.513815616684883,-0.137187905222475,-0.0291898728768402
8.09528699957421,0.318327773229927,-0.446810853356201,0.438584493268273,-0.0402080589181072,-0.0149737610588362
8.04994321163654,0.320291198536874,-0.565474644099063,0.346010291697224,0.0593570114464165,0.0019420718489379
8.0038156738534,0.32281110275498,-0.68150794111118,0.239433345639059,0.153792691401692,0.0179908402779533
7.9569313056642,0.325834400747687,-0.79210567485168,0.122761226009363,0.23584034434637,0.0297297836131548
7.90931795956756,0.329295580545809,-0.89447036497974,0.000318551565929,0.299200964517042,0.034660533000798
7.86100436623752,0.333117035670344,-0.985882522064232,-0.123320136733544,0.338967114116135,0.0318596772493425
7.81202007865272,0.3372095242297,-1.06377052842339,-0.243507628164631,0.351957949484436,0.0222472177756678
7.76239541344483,0.341472754579988,-1.12577815719768,-0.355704235371429,0.33693832056391,0.0084028551189434
7.71216138852685,0.345796097954549,-1.16982793072583,-0.455653666310596,0.294709763940581,-0.0060483412298094
7.66134966178742,0.350059434857939,-1.19417860397463,-0.539547535450718,0.228068398362566,-0.0173458256229488
7.60999247810091,0.354134143453774,-1.19747519912977,-0.604172000825873,0.14163197993835,-0.0225783721882122
7.55812262692436,0.357884229330493,-1.17879021693873,-0.647030824520759,0.0415454431393739,-0.0204897074109152
7.50577340898946,0.361167588004713,-1.13765488859077,-0.666440189493571,-0.0649190324770889,-0.0118817839520169
7.45297861094023,0.363837388788882,-1.07407959486381,-0.661591804265535,-0.169845220044388,0.00051623651069
7.39977248861288,0.365743568068586,-0.988562863187713,-0.632582137285522,-0.265211708610802,0.0127133068441401
7.34618975713621,0.366734414586162,-0.882088658661838,-0.580406996563166,-0.34345450498796,0.0205150592593156
7.29226558566822,0.366658226855722,-0.756111993514487,-0.506922037112579,-0.398018465848046,0.0207202498124401
7.23803559579323,0.365365022834574,-0.612533182658882,-0.414771083614646,-0.423861333288855,0.01214362978708
7.18353586097261,0.362708279324932,-0.45366136857608,-0.307285355914147,-0.417874804710428,-0.0038254729609076
7.12880290706497,0.358546681431525,-0.282168209164527,-0.188357727065529,-0.379189935822894,-0.0233216763564435
7.07387371488013,0.352745863525117,-0.101032869345525,-0.0622970050779159,-0.309339411373251,-0.0407962023294016
7.01878572415742,0.345180121308466,0.0865203235351938,0.0663321122281366,-0.212256812426797,-0.0503623331122388
6.96357683968895,0.335734076102152,0.27709002250191,0.192877330345527,-0.0941027403546482,-0.0473948920774483
6.90828543910749,0.32430427101889,0.467170124342684,0.312769018612084,0.0370808927751269,-0.0299900169283538
6.85295037981654,0.310800676401395,0.653224381187424,0.421686187067546,0.17187458601454,0.0001119246810615
6.7976110027508,0.295148082703447,0.831761545349473,0.515712187777301,0.300116444330301,0.0374407507792493
6.74230712964538,0.277287359109177,0.999409238910448,0.591474617329199,0.411630367339826,0.073667412676422
6.68707905299237,0.257176560950826,1.15298480010664,0.646264559025159,0.496998655412575,0.0993223652263886
6.63196751864536,0.234791871952705,1.2895614626025,0.678131119179354,0.548323218644055,0.106028980147427
6.57701370025375,0.210128368373289,1.40652836685882,0.685948147852024,0.559916100138965,0.0887565334075839
6.52225916422247,0.183200593519938,1.50164308315423,0.66945105879184,0.52886100050136,0.0475395273983723
6.46774582243907,0.154042931839026,1.57307553704937,0.629242739813559,0.455393278409897,-0.0118188489871917
6.41351587372849,0.122709778906125,1.61944247187299,0.566768645690954,0.343056484681617,-0.0783469125786819
6.35961173555288,0.0892755069880934,1.63983183885102,0.484262237998835,0.198608382117189,-0.13781376946906
6.30607596605514,0.0538342264832473,1.63381676692747,0.384662945673833,0.031667720073251,-0.175642071649896
6.2529511765839,0.0164993457191,1.60145902905425,0.271509741635879,-0.145886496663367,-0.180249828367552
6.20027993367286,-0.022597067549628,1.54330217938916,0.148814233723426,-0.320730466177553,-0.146087306069068
6.14810464894648,-0.0633051176215783,1.4603547827304,0.0209178329181636,-0.479073153238902,-0.0756317877260321
6.09646745734633,-0.105458094730347,1.35406438979832,-0.107661928007679,-0.607726496598493,0.0202294334376098
6.0454100869163,-0.148873654440002,1.22628312021564,-0.232390516841977,-0.695186655967191,0.123682751084258
5.99497372411772,-0.193355142479875,1.07922588811534,-0.348875413889961,-0.732638660144893,0.213191428833227
5.94519887823168,-0.238693044081935,0.915422439863751,-0.453019514959484,-0.714797840638202,0.267866170372735
5.89612524599049,-0.284666538958693,0.737664466936304,-0.541163670544567,-0.640509895861628,0.272135496701266
5.84779158150123,-0.331045138403611,0.548949120167101,-0.61021351656876,-0.513047054359472,0.219701479425789
5.80023557335113,-0.377590385764099,0.352420264821651,-0.65774633566086,-0.340059705987367,0.115835215226517
5.75349371742564,-0.424057617620853,0.151308781422794,-0.682094418992319,-0.133169506158363,-0.0226469630816408
5.70760118922333,-0.470197764187657,-0.0511268053429504,-0.682402183112667,0.0927807976245929,-0.16992792301116
5.66259172589779,-0.515759159106679,-0.25165815249804,-0.65865517828605,0.320776007918019,-0.295916620089448
5.61849752161721,-0.560489338185341,-0.447142278589989,-0.611680094189109,0.532903422082131,-0.372311566564979
5.57534913583681,-0.60413681447557,-0.63457313459432,-0.543115862758388,0.711759298280562,-0.378794101747461
5.53317540582454,-0.646452829183316,-0.811128760188723,-0.455356941904787,0.841876411984387,-0.308021072579615
5.49200336068693,-0.687193071895339,-0.97421336200168,-0.351470770390096,0.911055345036203,-0.168244643341361
5.45185813732807,-0.726119359568617,-1.12149379760986,-0.235092215125263,0.911484923453248,0.0171876015164639
5.41276290102056,-0.763001260980506,-1.25093009815488,-0.110298568331236,0.840549890646756,0.21358046664783
5.37473877463759,-0.797617652487355,-1.36079981128615,0.0185307231308568,0.701245807009955,0.381324785912589
5.33780477473123,-0.829758199133561,-1.44971609903938,0.14686490858034,0.502150802890684,0.483838165921223
5.30197775286806,-0.85922475603366,-1.51663965770059,0.270178331245903,0.256938984903655,0.49542988729155
5.2672723421447,-0.885832683782163,-1.56088464156674,0.38410715755833,-0.0165418073047098,0.407416558085321
5.23370090535639,-0.909412075612775,-1.58211887626474,0.484601198759239,-0.297567746442551,0.231077917103334
5.20127348654432,-0.929808887187262,-1.58035871972417,0.568065741336069,-0.564118333297423,-0.0033763193553667
5.16999777194965,-0.946885954310148,-1.55595898566775,0.631488612123444,-0.794616310260275,-0.251863123310105
5.13987906407816,-0.960523887186033,-1.50959839676112,0.672548142772936,-0.969689495993189,-0.464691040773065
5.1109202701872,-0.970621834204732,-1.44226107307728,0.689698267013585,-1.07380932670501,-0.596491458784563
5.08312190389461,-0.977098112920152,-1.35521458459768,0.682227673608547,-1.09666644284049,-0.61583330918218
5.05648209920162,-0.979890706469128,-1.24998509909671,0.650290739745113,-1.03416120818125,-0.512492481230553
5.03099663704197,-0.978957623664233,-1.12833014473216,0.594908858904618,-0.888915473778742,-0.300728038317884
5.00665898416236,-0.974277122289633,-0.992209484730553,0.517941727084902,-0.670249111531495,-0.0176666029252455
4.98346034375334,-0.96584779653172,-0.843754570555065,0.422029137232667,-0.393607924886393,0.28312574956229
4.96138971722518,-0.953688530491263,-0.685237001679541,0.310504826404492,-0.0794749920833253,0.541793555965888
4.94043397574503,-0.937838321594497,-0.51903637841034,0.187284892108083,0.248158493292673,0.70414125596564
4.92057793935138,-0.918355979698914,-0.347607890706144,0.0567342134086595,0.56364803525825,0.732990206681136
4.90180445536402,-0.895319714932458,-0.17344994769369,-0.0764848567554285,0.841731326762092,0.616562640133975
4.88409447574924,-0.868826617053646,0.0009279056222385,-0.207576518434955,1.05958079546061,0.372021856738049
4.8674271370822,-0.838992023319247,0.173036585512847,-0.331782672283468,1.19870422330646,0.0432223087434116
4.85177984426918,-0.805948774726411,0.340438409044455,-0.444555194779998,1.24653314778992,-0.30711440173706
4.83712835739803,-0.769846363319812,0.50077722136646,-0.541723156828346,1.19756109808502,-0.60941512325378
4.82344688016105,-0.730849975031015,0.651807564199576,-0.619648826030308,1.05392815306268,-0.801153802811411
4.81070815120684,-0.689139429787798,0.791422742157884,-0.675366536949947,0.825392195512564,-0.839842726515166
4.79888353964541,-0.64490802182286,0.917681631589053,-0.706698991311773,0.528677055821525,-0.712406532458477
4.78794314416462,-0.598361266605203,1.02883405252472,-0.712346250891713,0.186239406135836,-0.438876933578877
4.77785589646512,-0.549715561070411,1.12334449677371,-0.691943583810644,-0.175454535324759,-0.0694465286776504
4.76858966611374,-0.499196769547234,1.19991396676458,-0.646085403940451,-0.528008921390053,0.32474044509073
4.76011136668425,-0.447038745800089,1.25749964911988,-0.576313749482408,-0.843369130842366,0.665375488503717
4.75238706293849,-0.393481802708368,1.29533211404472,-0.485071054135657,-1.09609909329887,0.882665644487024
4.7453820770852,-0.338771143930691,1.3129297007971,-0.375618324086849,-1.26547700390097,0.92974444276614
4.73906109342473,-0.283155270728963,1.31010973110575,-0.251921185949751,-1.33723347988316,0.792818244088464
4.73338826415571,-0.226884373198611,1.28699618705037,-0.11850756470676,-1.30478334633663,0.494844182970754
4.72832731960588,-0.170208715299158,1.24402349059292,0.01969805432456,-1.16984235203151,0.0918078604073178
4.72384168181007,-0.113377029506628,1.1819360282557,0.157557778775022,-0.942370020084535,-0.337830248173381
4.71989457726979,-0.0566349415315497,1.10178308977513,0.289914042942921,-0.639835422688235,-0.708527214754325
4.71644914655629,-0.0002234433761499,1.0049089424804,0.411786517802771,-0.285859277017208,-0.944848816481909
4.71346855050401,0.0556225702634768,0.892937836793782,0.518564512114317,0.0916613998781859,-0.99697551087596
4.71091607357788,0.110675689202375,0.76775382806859,0.606187201799033,0.462795308409115,-0.851306826622936
4.70875522490121,0.164717286349121,0.631475404342883,0.671304358542285,0.798002471089978,-0.533887949078536
4.70694983879952,0.217538717699811,0.486425029087986,0.711410892729495,1.07054315662016,-0.105814717194192
4.70546417455849,0.268942411674184,0.335093832901575,0.724949455395304,1.25866945255818,0.34858964037098
4.70426301404127,0.318742834904416,0.180101822216965,0.711376538318361,1.34741543991281,0.738527705967945
4.70331175652077,0.366767322999912,0.0241541140658554,0.671188930899184,1.3298343472836,0.985055962943859
4.70257650709083,0.412856762158925,-0.130006158011991,0.605908975091115,1.20757666461059,1.03725282420211
4.70202415117325,0.456866104694467,-0.279647489739814,0.518028749710468,0.99075820220047,0.88287970406585
4.70162240649806,0.498664704006888,-0.422101295121622,0.410915052701402,0.697126857367512,0.551276151684163
4.7013398541704,0.538136471910847,-0.554813794957054,0.288678767164515,0.35059628955997,0.107801939353134
4.7011459520436,0.575179868637879,-0.675397360433498,0.156013771619614,-0.0207313977454582,-0.359125932713396
4.70101103153092,0.609707738238204,-0.781680102596763,0.0180119127713429,-0.386888220166424,-0.755814544791824
4.70090628376064,0.641647012042657,-0.871752459151333,-0.120038351041388,-0.718512790918237,-1.00228839137129
4.70080374590307,0.670938311643097,-0.94400953156382,-0.25286127700594,-0.989264524450243,-1.04860646338045
4.70067629753989,0.697535482181461,-0.997187981754021,-0.375402420574952,-1.17797642909429,-0.885136487708502
4.70049766993961,0.721405076757629,-1.03039640770328,-0.483027812509389,-1.27036591067466,-0.544643486317792
4.70024246770536,0.742525806152487,-1.04313826111019,-0.571705505312679,-1.26016108439864,-0.0957260520086451
4.69988620126486,0.760887964520185,-1.03532654229522,-0.638162055555276,-1.14955035624937,0.371083719360632
4.69940532847853,0.776492839574853,-1.00728970445896,-0.680007616290363,-0.948921100854456,0.761722503474375
4.69877730492705,0.78935211573705,-0.95976841477018,-0.695824683515164,-0.675914066774821,0.997729617900838
4.6979806438769,0.799487278684077,-0.893903050389281,-0.685217112211573,-0.353878398157534,1.03218423818109
4.69699498422718,0.806929024520498,-0.811212053109293,-0.648817726004618,-0.0098628312104745,0.859173845925847
4.69580116040871,0.811716669935494,-0.713561514025423,-0.588254604355691,0.327682677278156,0.514856629164997
4.69438126968948,0.813897560772407,-0.603126589394578,-0.506077847719644,0.631297228487299,0.0699168840748974
4.6927187357797,0.813526480681384,-0.482345559831533,-0.405650227750915,0.876787329075695,-0.385011167044292
4.69079836780852,0.810665062171371,-0.353867540428425,-0.291006572179523,1.04520091957712,-0.757929160512105
4.68860641493031,0.805381203996233,-0.220495019039367,-0.16668795032179,1.12433264924272,-0.974231727473244
4.68613061709533,0.797748499111795,-0.0851225419914574,-0.0375576725836882,1.10963785283985,-0.991778943940275
4.68336025289232,0.787845677370935,0.0493270239291409,0.091393238994628,1.00448475194752,-0.809209572556758
4.68028618364729,0.775756064231273,0.179967147647157,0.215243130226575,0.819732028376916,-0.465835156833167
4.67690089118443,0.76156705375818,0.304011664857493,0.329331378020201,0.57267704821209,-0.0332048826556731
4.67319850554916,0.745369592621798,0.418836646052628,0.42943701604139,0.285473600285518,0.399849995539644
4.66917482220005,0.727257675908699,0.522038617064551,0.511937363942935,-0.0168375560206068,0.745552928315198
4.66482731040851,0.707327858673829,0.611487738735879,0.573940635515758,-0.308510551565247,0.935092572711752
4.6601551142529,0.68567878675953,0.685374674410289,0.613387656486343,-0.565297963586407,0.932426831826127
4.65515904649054,0.662410748684835,0.742250026250261,0.629119149862363,-0.766486186713762,0.741189111995457
4.64984157383122,0.637625247916141,0.781055401215779,0.620906490370188,-0.896590058663792,0.403363288417681
4.644206792152,0.611424594850114,0.801145374684848,0.589445334773872,-0.946566264737018,-0.0098888889058384
4.63826039248564,0.583911520937225,0.802299849248755,0.536313039972792,-0.914448904871438,-0.413247916584139
4.63200962014547,0.555188819515331,0.784726546396892,0.463892216985801,-0.805362268416335,-0.724923946151073
4.6254632291118,0.525359017499221,0.749053610629397,0.37526407544684,-0.630920709577251,-0.883327051787634
4.61863143251682,0.494524080016418,0.696312543976228,0.274076341790878,-0.408078702146799,-0.859303325566002
4.61152585007653,0.462785149344814,0.627911921826338,0.164391448904197,-0.157541027964767,-0.661491802488592
4.60415945282445,0.430242318138311,0.545602560553465,0.0505213624599837,0.0981204048181953,-0.333820746331135
4.59654650577702,0.396994436331079,0.451435009953242,-0.0631441890239562,0.336473475428678,0.0541957039372897
4.58870250804432,0.36313894873434,0.34771042111458,-0.172309189925856,0.53717895109726,0.42222303385684
4.58064412596696,0.328771754922212,0.236925988072713,-0.272935781749483,0.683720029356777,0.695790466042225
4.57238911361766,0.293987081872685,0.121716286101839,-0.361395342822543,0.764761175959249,0.821415466693911
4.5639562194308,0.258877366660303,0.0047919323007733,-0.434600499999241,0.775024292538042,0.777084042827303
4.55536508081297,0.223533152406197,-0.111122939546656,-0.490113212154089,0.715614677401394,0.57602780299706
4.54663611336328,0.188043007990837,-0.223352869386533,-0.526225089716194,0.59377883674645,0.263169876852639
4.53779040300919,0.152493483996789,-0.32933142641425,-0.54200729252293,0.422126476207862,-0.0948580107766091
4.52884960180023,0.11696910692354,-0.426658306147223,-0.537328640518387,0.217395499933452,-0.423916344350538
4.51983582601434,0.0815524093754857,-0.513151851832471,-0.51284189302656,-0.0011224177857436,-0.657745644035679
4.5107715575711,0.0463239953353015,-0.586895814558568,-0.469939443753516,-0.213350407924682,-0.751338667961556
4.50167955078357,0.0113626395981597,-0.646279328533939,-0.410680898112597,-0.400229413262213,-0.689591134851113
4.4925827443948,-0.0232545833199694,-0.690029268740907,-0.337696100682524,-0.545395793284755,-0.489570955849484
4.48350418040801,-0.0574521449306272,-0.717234362209056,-0.254068107453448,-0.63658763670396,-0.196109604204419
4.47446693231051,-0.0911558874026071,-0.727360641742047,-0.163201320828703,-0.666660424064964,0.128191152784499
4.46549404228633,-0.124292836376384,-0.720258061123936,-0.0686805037040032,-0.634129256961382,0.416318289436024
4.45660846636721,-0.156791013405,-0.696158316942899,0.0258733682210463,-0.543198073168076,0.610719138766966
4.44783302595583,-0.188579260915538,-0.655664139931648,0.116944474353006,-0.403282184468135,0.674808183466447
4.43919036184782,-0.219587095296846,-0.599730524022859,0.201255067041863,-0.228075027366548,0.5998056188812
4.43070288911387,-0.249744600146692,-0.52963853959774,0.275884787920481,-0.0342493098350857,0.405640004908533
4.42239275306213,-0.278982367914278,-0.44696253216144,0.3383719594867,0.160086564533731,0.135915528995846
4.4142817861007,-0.3072314968702,-0.353531639609069,0.386793322464478,0.337036334448116,-0.151826150221677
4.40639146588389,-0.334423647912949,-0.251386663701242,0.419819708685174,0.480520581983955,-0.398383976565182
4.39874287471091,-0.360491164473689,-0.1427334054105,0.436746231537028,0.577696984659253,-0.555094415257121
4.39135665909996,-0.385367258239413,-0.0298936178703553,0.437496691563194,0.620073168613042,-0.593430464761613
4.38425298902317,-0.408986260858993,0.0847452586859305,0.422602987475096,0.604218051372976,-0.510110456844444
4.37745151677899,-0.431283939271444,0.198780434854705,0.393161341836078,0.532014189440356,-0.326821522343436
4.37097133546756,-0.452197870497159,0.309843083954563,0.350768051521331,0.410434744797776,-0.084811800927864
4.36483093705853,-0.471667870095754,0.41564560029088,0.297438220502074,0.250870610873981,0.164338632058743
4.35904817002365,-0.489636467118761,0.514025869357146,0.235511499023192,0.0680723365606799,0.369713102005645
4.35364019652438,-0.50604941719692,0.602987727023213,0.167549221075948,-0.121195594259398,0.491475614788328
4.34862344912889,-0.520856244485008,0.680736910525702,0.0962274932312439,-0.299666593582731,0.508576375945983
4.34401358705469,-0.534010802455997,0.745711940055558,0.0242307445905849,-0.451115289284936,0.422259933419132
4.33982545190681,-0.54547184307658,0.796609511588526,-0.0458499888047127,-0.561796493708186,0.254823677912269
4.33607302290774,-0.55520358357528,0.832404125287415,-0.111610181253133,-0.621654570130688,0.0440863476402434
4.33276937118262,-0.563176260333776,0.852361814797404,-0.170913028701153,-0.625199272251394,-0.1650989163656
4.32992661364118,-0.569366658107816,0.856047980121857,-0.221956113839983,-0.571974209208613,-0.330393061954123
4.3275558705202,-0.573758598980557,0.843329457299255,-0.263321628475577,-0.466580216440977,-0.420548509616248
4.32566722734699,-0.576343380482794,0.814371064776685,-0.294009056276396,-0.318254926659232,-0.421276684783962
