date,wind_speed
2015-03-27 07:00:00,8.430899620056152
2015-03-27 07:20:00,8.578100204467772
2015-03-27 07:40:00,9.247900009155272
2015-03-27 08:00:00,9.285599708557127
2015-03-27 08:20:00,8.92490005493164
2015-03-27 08:40:00,8.729999542236326
2015-03-27 09:00:00,7.533750057220459
2015-03-27 09:20:00,8.211899757385254
2015-03-27 09:40:00,7.911399841308594
2015-03-27 10:00:00,8.20359992980957
2015-03-27 10:20:00,7.783299922943115
2015-03-27 10:40:00,8.21720027923584
2015-03-27 11:00:00,8.027500152587889
2015-03-27 11:20:00,8.384400367736816
2015-03-27 11:40:00,9.094599723815918
2015-03-27 12:00:00,8.347499847412111
2015-03-27 12:20:00,8.730799674987793
2015-03-27 12:40:00,9.09980010986328
2015-03-27 13:00:00,8.50469970703125
2015-03-27 13:20:00,9.253499984741213
2015-03-27 13:40:00,9.460599899291992
2015-03-27 14:00:00,8.638299942016603
2015-03-27 14:20:00,9.272299766540527
2015-03-27 14:40:00,8.715299606323242
2015-03-27 15:00:00,8.231900215148926
2015-03-27 15:20:00,8.25570011138916
2015-03-27 15:40:00,8.013299942016603
2015-03-27 16:00:00,8.377300262451174
2015-03-27 16:20:00,8.540599822998049
2015-03-27 16:40:00,9.2431001663208
2015-03-27 17:00:00,9.073399543762209
2015-03-27 17:20:00,9.073399543762209
2015-03-27 17:40:00,9.183600425720217
2015-03-27 18:00:00,8.989999771118164
2015-03-27 18:20:00,8.902600288391113
2015-03-27 18:40:00,9.00529956817627
2015-03-27 19:00:00,8.950300216674805
2015-03-27 19:20:00,9.533300399780272
2015-03-27 19:40:00,9.482099533081056
2015-03-27 20:00:00,9.026000022888184
2015-03-27 20:20:00,8.761500358581543
2015-03-27 20:40:00,9.013099670410156
2015-03-27 21:00:00,9.199799537658691
2015-03-27 21:20:00,9.837300300598145
2015-03-27 21:40:00,10.583800315856934
2015-03-27 22:00:00,11.925100326538086
2015-03-27 22:20:00,11.53730010986328
2015-03-27 22:40:00,9.928600311279297
2015-03-27 23:00:00,9.15089988708496
2015-03-27 23:20:00,8.598699569702147
2015-03-27 23:40:00,9.547900199890137
2015-03-28 00:00:00,9.905400276184082
2015-03-28 00:20:00,9.998600006103516
2015-03-28 00:40:00,10.258299827575684
2015-03-28 01:00:00,10.473199844360352
2015-03-28 01:20:00,10.201899528503418
2015-03-28 01:40:00,10.318599700927734
2015-03-28 02:00:00,11.168499946594238
2015-03-28 02:20:00,10.283100128173828
2015-03-28 02:40:00,10.746600151062012
2015-03-28 03:00:00,11.028900146484377
2015-03-28 03:20:00,9.73639965057373
2015-03-28 03:40:00,9.104599952697754
2015-03-28 04:00:00,9.597599983215332
2015-03-28 04:20:00,9.511799812316896
2015-03-28 04:40:00,9.30150032043457
2015-03-28 05:00:00,9.367899894714355
2015-03-28 05:20:00,8.838500022888184
2015-03-28 05:40:00,8.18179988861084
2015-03-28 06:00:00,8.587599754333496
2015-03-28 06:20:00,9.187000274658203
2015-03-28 06:40:00,8.873900413513184
2015-03-28 07:00:00,9.339099884033203
2015-03-28 07:20:00,8.860799789428711
2015-03-28 07:40:00,8.931099891662598
2015-03-28 08:00:00,9.271499633789062
2015-03-28 08:20:00,9.321599960327148
2015-03-28 08:40:00,9.4173002243042
2015-03-28 09:00:00,8.575599670410156
2015-03-28 09:20:00,8.401100158691406
2015-03-28 09:40:00,7.017899990081787
2015-03-28 10:00:00,7.409550189971924
2015-03-28 10:20:00,8.025500297546388
2015-03-28 10:40:00,6.808650016784668
2015-03-28 11:00:00,6.360599994659424
2015-03-28 11:20:00,6.435150146484375
2015-03-28 11:40:00,6.362500190734862
2015-03-28 12:00:00,6.895599842071532
2015-03-28 12:20:00,7.254000186920166
2015-03-28 12:40:00,8.449299812316895
2015-03-28 13:00:00,8.803799629211426
2015-03-28 13:20:00,8.860400199890137
2015-03-28 13:40:00,8.94950008392334
2015-03-28 14:00:00,9.035300254821776
2015-03-28 14:20:00,9.248900413513184
2015-03-28 14:40:00,9.522199630737305
2015-03-28 15:00:00,10.098699569702148
2015-03-28 15:20:00,10.913700103759766
2015-03-28 15:40:00,10.32260036468506
2015-03-28 16:00:00,10.216099739074709
2015-03-28 16:20:00,9.567299842834473
2015-03-28 16:40:00,10.109100341796877
2015-03-28 17:00:00,10.351200103759766
2015-03-28 17:20:00,10.653200149536133
2015-03-28 17:40:00,10.1875
2015-03-28 18:00:00,10.675700187683104
2015-03-28 18:20:00,10.74429988861084
2015-03-28 18:40:00,11.09340000152588
2015-03-28 19:00:00,10.523300170898438
2015-03-28 19:20:00,10.109700202941896
2015-03-28 19:40:00,10.68239974975586
2015-03-28 20:00:00,9.165499687194824
2015-03-28 20:20:00,8.772299766540527
2015-03-28 20:40:00,7.37725019454956
2015-03-28 21:00:00,6.789050102233888
2015-03-28 21:20:00,8.639800071716309
2015-03-28 21:40:00,7.297599792480469
2015-03-28 22:00:00,8.171299934387207
2015-03-28 22:20:00,8.404299736022951
2015-03-28 22:40:00,6.783400058746338
2015-03-28 23:00:00,6.455949783325195
2015-03-28 23:20:00,6.044950008392334
2015-03-28 23:40:00,6.478400230407715
2015-03-29 00:00:00,5.68179988861084
2015-03-29 00:20:00,6.068600177764893
2015-03-29 00:40:00,6.542049884796143
2015-03-29 01:00:00,6.896100044250487
2015-03-29 01:20:00,6.797150135040282
2015-03-29 01:40:00,7.454899787902832
2015-03-29 02:00:00,7.678750038146973
2015-03-29 02:20:00,7.247550010681152
2015-03-29 02:40:00,7.4409499168396
2015-03-29 03:00:00,7.551400184631348
